,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_nan,MasVnrArea_nan,BsmtFinSF1_nan,BsmtFinSF2_nan,BsmtUnfSF_nan,TotalBsmtSF_nan,BsmtFullBath_nan,BsmtHalfBath_nan,GarageYrBlt_nan,GarageCars_nan,GarageArea_nan
814,815,50,2,45.0,8248,1,0,1,1,0,0,2,2,1,4,1,5,7,88,56,0,0,0,3,0,0.0,1,2,1,2,3,1,5,0.0,4,0.0,686.0,686.0,0,3,1,2,686,564,0,1250,0.0,1.0,1,1,3,1,0,7,3,0,0,1,51.0,1,1.0,280.0,2,3,1,207,0,96,0,0,0,0,7,2006,2,2,116000.0,0,0,0,0,0,0,0,0,0,0,0
815,816,20,2,48.0,12137,1,3,1,1,4,0,11,2,1,4,4,7,5,12,12,0,0,6,6,2,442.0,1,2,3,3,3,1,5,0.0,4,0.0,1649.0,1649.0,1,4,1,2,1661,0,0,1661,0.0,0.0,2,0,3,1,2,6,3,0,0,3,12.0,2,2.0,598.0,2,3,2,0,34,0,0,0,0,0,5,2010,2,2,224900.0,0,0,0,0,0,0,0,0,0,0,0
816,817,20,2,68.0,11425,1,1,1,1,2,0,5,2,1,4,4,5,6,52,52,0,0,5,3,0,0.0,1,2,2,2,3,1,2,486.0,4,0.0,522.0,1008.0,1,3,1,2,1008,0,0,1008,0.0,0.0,1,0,2,1,1,4,3,1,3,3,52.0,2,1.0,275.0,2,3,2,0,0,120,0,0,0,0,7,2006,2,2,137000.0,1,0,0,0,0,0,0,0,0,0,0
817,818,20,2,68.0,13265,1,1,1,1,4,0,6,2,1,4,4,8,5,6,6,2,0,7,7,2,148.0,2,2,3,3,3,1,6,1218.0,4,0.0,350.0,1568.0,1,4,1,2,1689,0,0,1689,1.0,0.0,2,0,3,1,2,7,3,2,3,3,6.0,2,3.0,857.0,2,3,2,150,59,0,0,0,0,0,7,2008,2,2,271000.0,1,0,0,0,0,0,0,0,0,0,0
818,819,80,2,80.0,8816,1,0,1,1,0,0,8,2,1,4,3,6,7,39,39,0,0,3,4,2,80.0,1,2,2,2,3,3,6,504.0,4,0.0,506.0,1010.0,1,3,1,2,1052,0,0,1052,1.0,0.0,1,0,3,1,1,6,3,0,0,3,39.0,1,2.0,440.0,2,3,2,0,0,0,0,0,0,0,6,2010,2,2,155000.0,0,0,0,0,0,0,0,0,0,0,0
819,820,120,2,44.0,6371,1,1,1,1,0,0,15,2,1,3,4,7,5,1,0,0,0,6,6,3,128.0,2,2,3,3,3,2,6,733.0,4,0.0,625.0,1358.0,1,4,1,2,1358,0,0,1358,1.0,0.0,2,0,2,1,2,6,3,1,3,3,0.0,2,2.0,484.0,2,3,2,192,35,0,0,0,0,0,6,2010,3,3,224000.0,0,0,0,0,0,0,0,0,0,0,0
820,821,60,2,72.0,7226,1,1,1,1,4,0,11,2,1,4,5,7,5,5,5,0,0,6,6,0,0.0,2,2,3,3,3,1,5,0.0,4,0.0,798.0,798.0,1,4,1,2,798,842,0,1640,0.0,0.0,2,1,3,1,2,6,3,0,0,3,5.0,2,2.0,595.0,2,3,2,0,45,0,0,0,0,0,6,2008,2,2,183000.0,0,0,0,0,0,0,0,0,0,0,0
821,822,20,1,60.0,6000,1,0,0,1,0,1,3,2,1,0,4,4,4,56,56,0,0,1,1,0,0.0,0,2,2,1,3,1,5,0.0,4,0.0,936.0,936.0,1,2,0,2,936,0,0,936,0.0,0.0,1,0,2,1,1,4,0,0,0,1,35.0,1,2.0,576.0,2,3,2,0,32,112,0,0,0,0,2,2009,2,2,93000.0,0,0,0,0,0,0,0,0,0,0,0
822,823,60,2,68.0,12394,1,1,1,1,2,0,10,2,1,4,5,7,5,4,4,0,0,6,6,0,0.0,2,2,3,3,3,4,5,0.0,4,0.0,847.0,847.0,1,4,1,2,847,886,0,1733,0.0,0.0,2,1,3,1,2,7,3,1,3,4,4.0,3,2.0,433.0,2,3,2,100,48,0,0,0,0,0,10,2007,2,1,225000.0,1,0,0,0,0,0,0,0,0,0,0
823,824,50,2,60.0,9900,1,0,1,1,0,0,8,2,1,4,1,6,7,69,59,0,0,6,6,0,0.0,1,2,1,2,3,1,5,0.0,4,0.0,778.0,778.0,1,2,1,2,944,545,0,1489,0.0,0.0,2,0,3,1,1,7,3,1,3,1,69.0,1,1.0,240.0,2,3,2,335,0,0,0,0,0,0,7,2009,2,2,139500.0,0,0,0,0,0,0,0,0,0,0,0
824,825,20,3,81.0,11216,1,0,1,1,0,0,13,2,1,4,4,8,5,0,0,0,0,6,6,0,0.0,2,2,3,3,4,1,5,0.0,4,0.0,1489.0,1489.0,1,4,1,2,1489,0,0,1489,0.0,0.0,2,0,3,1,2,7,3,1,3,3,0.0,2,2.0,776.0,2,3,2,0,140,0,0,0,0,0,6,2006,3,3,232600.0,0,0,0,0,0,0,0,0,0,0,0
825,826,20,2,114.0,14803,1,0,1,1,0,0,15,3,0,4,4,10,5,1,0,2,0,7,7,2,816.0,3,2,3,4,3,3,6,1636.0,4,0.0,442.0,2078.0,1,4,1,2,2084,0,0,2084,1.0,0.0,2,0,2,1,3,7,3,1,3,3,1.0,3,3.0,1220.0,2,3,2,188,45,0,0,0,0,0,6,2008,3,3,385000.0,0,0,0,0,0,0,0,0,0,0,0
826,827,45,1,50.0,6130,1,0,1,1,0,0,1,2,1,4,2,5,6,84,58,0,0,1,1,0,0.0,1,2,1,2,3,1,4,784.0,4,0.0,0.0,784.0,1,3,1,2,784,0,0,784,1.0,0.0,1,0,2,1,2,5,3,0,0,0,29.0,0,0.0,0.0,0,0,2,0,0,116,0,0,0,0,5,2008,2,2,109500.0,0,0,0,0,0,0,0,0,1,0,0
827,828,20,2,65.0,8529,1,1,1,1,0,0,7,2,1,4,4,7,5,8,8,0,0,6,6,0,0.0,2,2,3,3,3,1,6,20.0,4,0.0,1434.0,1454.0,1,4,1,2,1434,0,0,1434,0.0,0.0,2,0,3,1,2,6,3,1,2,3,8.0,2,2.0,527.0,2,3,2,290,39,0,0,0,0,0,4,2009,2,2,189000.0,0,0,0,0,0,0,0,0,0,0,0
828,829,60,2,68.0,28698,1,3,2,1,4,2,8,2,1,4,5,5,5,42,42,1,1,4,5,0,0.0,1,2,3,2,4,4,3,249.0,5,764.0,0.0,1013.0,1,2,1,2,1160,966,0,2126,0.0,1.0,2,1,3,1,1,7,0,0,0,3,42.0,3,2.0,538.0,2,3,2,486,0,0,0,225,0,0,6,2009,2,0,185000.0,1,0,0,0,0,0,0,0,0,0,0
829,830,160,3,24.0,2544,1,0,1,1,0,0,13,2,1,2,5,7,5,1,1,0,0,1,1,0,0.0,2,2,3,3,3,1,5,0.0,4,0.0,600.0,600.0,1,4,1,2,520,623,80,1223,0.0,0.0,2,1,2,1,2,4,3,0,0,1,1.0,2,2.0,480.0,2,3,2,0,166,0,0,0,0,0,7,2006,2,2,147400.0,0,0,0,0,0,0,0,0,0,0,0
830,831,20,2,80.0,11900,1,1,1,1,2,0,5,2,1,4,4,6,5,51,51,0,0,3,4,2,387.0,1,2,2,2,3,1,1,1040.0,4,0.0,352.0,1392.0,1,2,1,1,1392,0,0,1392,1.0,0.0,1,1,3,1,1,6,3,2,3,3,51.0,2,2.0,458.0,2,3,2,0,0,0,0,192,0,0,6,2008,2,2,166000.0,0,0,0,0,0,0,0,0,0,0,0
831,832,160,3,30.0,3180,1,0,1,1,0,0,13,2,1,3,5,7,5,1,1,0,0,1,1,0,0.0,1,2,3,3,3,1,5,0.0,4,0.0,600.0,600.0,1,4,1,2,520,600,80,1200,0.0,0.0,2,1,2,1,2,4,3,0,0,1,1.0,2,2.0,480.0,2,3,2,0,166,0,0,0,0,0,6,2006,2,2,151000.0,0,0,0,0,0,0,0,0,0,0,0
832,833,60,2,44.0,9548,1,1,1,1,4,0,11,2,1,4,5,7,6,7,7,0,0,6,6,2,223.0,2,2,3,3,3,1,6,483.0,4,0.0,458.0,941.0,1,4,1,2,941,888,0,1829,1.0,0.0,2,1,3,1,2,7,3,1,2,3,7.0,2,2.0,613.0,2,3,2,192,39,0,0,0,0,0,1,2010,2,2,237000.0,0,0,0,0,0,0,0,0,0,0,0
833,834,20,2,100.0,10004,1,0,1,1,0,0,5,2,1,4,4,6,6,45,45,0,0,3,5,2,180.0,1,2,2,2,3,1,1,196.0,1,345.0,975.0,1516.0,1,2,1,2,1516,0,0,1516,0.0,0.0,1,1,3,1,1,6,3,0,0,3,45.0,2,2.0,472.0,2,3,2,0,0,0,0,152,0,0,2,2009,2,2,167000.0,0,0,0,0,0,0,0,0,0,0,0
834,835,20,2,75.0,7875,1,0,1,1,0,0,5,2,1,4,4,5,6,47,47,0,0,6,6,2,136.0,1,2,2,2,3,1,1,572.0,4,0.0,572.0,1144.0,1,3,1,2,1144,0,0,1144,1.0,0.0,1,0,3,1,1,6,3,0,0,3,47.0,1,2.0,456.0,2,3,2,0,0,0,0,0,0,0,9,2008,2,2,139950.0,0,0,0,0,0,0,0,0,0,0,0
835,836,20,2,60.0,9600,1,0,1,1,0,0,4,2,1,4,4,4,7,60,15,0,0,6,4,0,0.0,1,2,2,3,3,1,2,442.0,4,0.0,625.0,1067.0,1,2,1,2,1067,0,0,1067,0.0,0.0,2,0,2,1,2,4,0,0,0,3,14.0,1,2.0,436.0,2,3,2,290,0,0,0,0,0,0,2,2010,2,2,128000.0,0,0,0,0,0,0,0,0,0,0,0
836,837,30,1,90.0,8100,1,0,1,1,0,0,3,2,1,4,4,5,6,59,34,0,0,6,6,0,0.0,1,2,1,2,3,1,1,338.0,4,0.0,1221.0,1559.0,1,3,1,2,1559,0,0,1559,1.0,0.0,1,0,2,1,1,5,0,0,0,1,59.0,1,2.0,812.0,2,3,2,0,116,230,0,0,0,0,6,2007,0,2,153500.0,0,0,0,0,0,0,0,0,0,0,0
837,838,160,1,21.0,1680,1,0,1,1,0,0,8,2,1,2,5,6,5,35,35,0,0,3,4,2,158.0,1,2,2,2,3,1,2,330.0,4,0.0,153.0,483.0,1,2,1,2,483,504,0,987,1.0,0.0,1,1,2,1,1,5,3,0,0,1,35.0,1,1.0,264.0,2,3,2,0,0,0,0,0,0,0,11,2008,2,2,100000.0,0,0,0,0,0,0,0,0,0,0,0
838,839,20,2,75.0,9525,1,0,1,1,0,0,11,2,1,4,4,5,6,13,2,0,0,6,6,0,0.0,1,2,3,3,3,1,5,0.0,4,0.0,1099.0,1099.0,1,4,1,2,1099,0,0,1099,0.0,0.0,1,1,3,1,2,6,3,0,0,3,9.0,1,1.0,352.0,2,3,2,278,0,0,0,0,0,0,6,2008,2,2,144000.0,0,0,0,0,0,0,0,0,0,0,0
839,840,50,2,70.0,11767,1,0,1,1,0,0,2,2,1,4,1,5,6,62,13,0,0,1,1,0,0.0,1,2,2,2,3,1,2,352.0,4,0.0,416.0,768.0,1,4,1,2,768,432,0,1200,0.0,0.0,1,0,3,1,1,6,3,0,0,1,62.0,1,1.0,240.0,2,3,2,0,0,0,0,0,0,0,5,2008,2,2,130500.0,0,0,0,0,0,0,0,0,0,0,0
840,841,70,0,68.0,12155,1,1,1,1,0,0,8,2,1,4,5,6,8,83,58,0,0,2,0,0,0.0,1,2,1,2,3,1,2,156.0,4,0.0,516.0,672.0,1,2,0,2,810,672,0,1482,0.0,0.0,2,0,4,1,0,7,3,0,0,1,74.0,1,1.0,400.0,2,3,1,0,0,254,0,0,0,0,3,2008,2,2,140000.0,1,0,0,0,0,0,0,0,0,0,0
841,842,70,1,60.0,10440,1,0,1,1,0,0,3,2,1,4,5,5,8,104,6,0,0,1,1,0,0.0,1,2,3,2,3,1,5,0.0,4,0.0,650.0,650.0,1,3,1,2,958,581,0,1539,0.0,0.0,2,0,3,1,2,8,3,1,4,1,25.0,1,2.0,686.0,3,3,1,70,78,68,0,0,0,0,6,2008,2,2,157500.0,0,0,0,0,0,0,0,0,0,0,0
842,843,80,2,82.0,9020,1,0,1,1,0,0,5,2,1,4,3,6,7,42,42,0,0,3,4,2,183.0,1,2,2,2,3,4,1,312.0,5,539.0,276.0,1127.0,1,2,1,2,1165,0,0,1165,1.0,0.0,1,1,3,1,1,6,3,0,0,3,42.0,2,2.0,490.0,3,2,2,0,129,0,0,0,0,0,5,2008,2,2,174900.0,0,0,0,0,0,0,0,0,0,0,0
843,844,90,2,80.0,8000,1,0,1,1,2,0,5,0,1,1,4,5,4,46,46,0,0,5,3,0,0.0,1,2,2,2,3,1,5,0.0,4,0.0,1800.0,1800.0,1,4,0,2,1800,0,0,1800,0.0,0.0,2,0,6,2,1,10,3,0,0,0,28.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,7,2007,2,2,141000.0,0,0,0,0,0,0,0,0,1,0,0
844,845,50,1,100.0,12665,1,1,1,1,0,0,3,0,1,4,1,5,8,93,58,0,0,2,0,0,0.0,1,2,1,2,3,2,5,0.0,4,0.0,876.0,876.0,1,3,1,2,876,540,0,1416,0.0,0.0,1,1,4,1,1,7,3,1,3,1,59.0,1,3.0,720.0,2,3,2,418,0,194,0,0,0,0,6,2008,2,2,153900.0,0,0,0,0,0,0,0,0,0,0,0
845,846,85,2,68.0,16647,1,1,1,1,4,0,4,3,1,4,0,5,5,32,26,0,0,3,4,0,0.0,1,2,2,3,3,4,4,1390.0,4,0.0,0.0,1390.0,1,2,1,2,1701,0,0,1701,1.0,0.0,2,0,3,1,1,6,0,2,2,2,32.0,3,2.0,611.0,2,3,2,0,0,0,0,0,0,0,1,2007,2,2,171000.0,1,0,0,0,0,0,0,0,0,0,0
846,847,60,2,75.0,9317,1,0,1,1,0,0,7,2,1,4,5,7,5,16,16,0,0,3,4,2,137.0,2,2,3,3,3,1,4,513.0,4,0.0,227.0,740.0,1,4,1,2,1006,769,0,1775,1.0,0.0,2,1,3,1,2,7,3,1,2,3,16.0,1,2.0,425.0,2,3,2,234,72,192,0,0,0,0,7,2009,2,2,213000.0,0,0,0,0,0,0,0,0,0,0,0
847,848,20,2,36.0,15523,1,1,1,1,4,0,11,2,1,4,4,5,6,37,37,0,0,3,5,0,0.0,1,2,2,2,3,3,2,460.0,4,0.0,404.0,864.0,1,4,1,2,864,0,0,864,1.0,0.0,1,0,3,1,1,5,3,1,1,3,37.0,1,1.0,338.0,2,3,2,0,0,0,0,0,0,0,8,2009,2,2,133500.0,0,0,0,0,0,0,0,0,0,0,0
848,849,50,2,75.0,45600,1,3,0,1,0,0,8,2,1,4,1,6,8,100,11,0,0,2,0,0,0.0,1,2,1,2,3,1,5,0.0,4,0.0,907.0,907.0,1,2,1,2,1307,1051,0,2358,0.0,0.0,3,0,5,1,1,10,3,1,3,1,100.0,1,2.0,360.0,1,3,2,486,40,0,0,175,0,0,9,2008,2,2,240000.0,0,0,0,0,0,0,0,0,0,0,0
849,850,80,2,80.0,9600,1,0,1,1,1,0,8,1,1,4,3,6,7,31,13,2,0,4,5,2,360.0,2,1,2,2,3,1,5,0.0,4,0.0,528.0,528.0,1,4,1,2,1094,761,0,1855,0.0,0.0,2,1,3,1,1,7,3,1,2,3,31.0,2,2.0,512.0,2,3,2,113,100,0,0,0,0,0,8,2007,2,2,187000.0,0,0,0,0,0,0,0,0,0,0,0
850,851,120,1,36.0,4435,1,0,1,1,0,0,11,2,1,3,4,6,5,4,4,0,0,6,6,2,170.0,2,2,3,3,3,3,6,659.0,4,0.0,189.0,848.0,1,4,1,2,848,0,0,848,1.0,0.0,1,0,1,1,2,3,3,0,0,3,4.0,3,2.0,420.0,2,3,2,140,0,0,0,0,0,0,11,2007,2,2,131500.0,0,0,0,0,0,0,0,0,0,0,0
851,852,120,2,68.0,3196,1,0,1,1,0,0,8,2,1,3,4,8,5,3,3,0,0,6,6,2,40.0,2,2,3,3,3,4,5,0.0,4,0.0,1273.0,1273.0,1,4,1,2,1456,0,0,1456,0.0,0.0,2,0,2,1,2,7,3,1,2,3,3.0,3,2.0,400.0,2,3,2,143,20,0,0,0,0,0,5,2006,2,2,215000.0,1,0,0,0,0,0,0,0,0,0,0
852,853,75,2,53.0,7128,1,0,1,1,0,0,12,2,1,4,2,7,5,66,57,0,0,1,1,0,0.0,1,1,2,2,3,1,1,364.0,4,0.0,554.0,918.0,1,3,1,2,918,728,0,1646,0.0,0.0,2,0,4,1,1,7,3,2,3,1,66.0,1,1.0,240.0,2,3,2,0,0,0,0,126,0,0,8,2007,2,2,164000.0,0,0,0,0,0,0,0,0,0,0,0
853,854,80,2,68.0,12095,1,1,1,1,2,0,5,2,1,4,3,6,6,45,45,0,0,1,4,2,115.0,1,1,2,2,3,4,1,564.0,4,0.0,563.0,1127.0,1,2,1,2,1445,0,0,1445,0.0,0.0,1,1,3,1,1,7,3,1,1,3,45.0,2,2.0,645.0,2,3,2,180,0,0,0,0,0,0,8,2009,2,2,158000.0,1,0,0,0,0,0,0,0,0,0,0
854,855,20,2,102.0,17920,1,0,1,1,0,0,4,2,1,4,4,5,4,51,32,2,0,2,5,0,0.0,1,2,2,2,3,2,4,306.0,3,1085.0,372.0,1763.0,1,2,1,2,1779,0,0,1779,1.0,0.0,1,1,3,1,1,6,3,1,3,3,51.0,1,2.0,454.0,2,3,2,0,418,0,0,312,0,0,7,2006,2,0,170000.0,0,0,0,0,0,0,0,0,0,0,0
855,856,20,2,68.0,6897,1,1,1,1,2,0,4,2,1,4,4,5,8,48,0,0,0,3,4,0,0.0,1,1,2,2,3,1,4,659.0,4,0.0,381.0,1040.0,1,4,1,2,1040,0,0,1040,1.0,0.0,1,1,3,1,1,6,3,0,0,1,48.0,1,1.0,260.0,2,3,2,0,104,0,0,0,0,0,4,2010,2,2,127000.0,1,0,0,0,0,0,0,0,0,0,0
856,857,80,2,68.0,10970,1,1,2,1,0,1,11,2,1,4,3,6,6,30,30,0,0,4,4,0,0.0,1,2,2,3,4,4,6,505.0,2,435.0,0.0,940.0,1,2,1,2,1026,0,0,1026,1.0,0.0,1,0,3,1,1,5,3,0,0,1,27.0,1,2.0,576.0,2,1,2,0,0,34,0,0,0,0,10,2008,2,2,147000.0,1,0,0,0,0,0,0,0,0,0,0
857,858,60,2,65.0,8125,1,0,1,1,0,0,10,2,1,4,5,6,5,15,14,0,0,3,4,0,0.0,1,2,3,3,3,1,5,0.0,4,0.0,702.0,702.0,1,3,1,2,702,779,0,1481,0.0,0.0,2,1,3,1,1,6,3,1,2,3,15.0,3,2.0,343.0,2,3,2,0,36,0,0,0,0,0,3,2009,2,2,174000.0,0,0,0,0,0,0,0,0,0,0,0
858,859,20,2,80.0,10400,1,0,1,1,0,0,9,2,1,4,4,7,5,33,33,0,0,3,4,2,189.0,1,2,2,3,3,1,5,0.0,4,0.0,1090.0,1090.0,1,2,1,2,1370,0,0,1370,0.0,0.0,2,0,3,1,1,6,3,1,2,3,33.0,2,2.0,479.0,2,3,2,0,0,0,0,0,0,0,6,2009,2,1,152000.0,0,0,0,0,0,0,0,0,0,0,0
859,860,60,2,68.0,11029,1,1,1,1,2,0,9,3,1,4,5,6,7,38,22,0,0,3,4,2,220.0,1,2,2,2,3,2,2,619.0,4,0.0,435.0,1054.0,1,2,1,2,1512,1142,0,2654,1.0,0.0,2,1,4,1,2,9,3,1,3,3,38.0,1,2.0,619.0,2,3,2,0,65,0,0,222,0,0,8,2006,2,2,250000.0,1,0,0,0,0,0,0,0,0,0,0
860,861,50,2,55.0,7642,1,0,1,1,2,0,12,2,1,4,1,7,8,89,9,0,0,2,0,0,0.0,2,2,1,2,3,1,5,0.0,4,0.0,912.0,912.0,1,3,1,2,912,514,0,1426,0.0,0.0,1,1,3,1,2,7,3,1,3,1,82.0,1,1.0,216.0,2,3,2,0,240,0,0,0,0,0,6,2007,2,2,189950.0,0,0,0,0,0,0,0,0,0,0,0
861,862,190,2,75.0,11625,1,0,1,1,0,0,4,2,1,0,4,5,4,45,45,2,0,4,4,0,0.0,1,2,3,2,3,2,2,841.0,4,0.0,198.0,1039.0,1,4,1,2,1039,0,0,1039,1.0,0.0,1,1,3,1,1,6,3,0,0,3,45.0,1,2.0,504.0,2,3,2,0,0,0,0,0,0,0,4,2010,2,2,131500.0,0,0,0,0,0,0,0,0,0,0,0
862,863,20,2,81.0,9672,1,0,1,1,2,0,7,2,1,4,4,6,5,26,25,2,0,3,5,0,0.0,1,2,3,3,3,1,6,338.0,4,0.0,702.0,1040.0,1,2,1,2,1097,0,0,1097,0.0,0.0,2,0,3,1,1,6,3,0,0,3,24.0,1,2.0,480.0,2,3,2,0,0,0,0,0,0,0,5,2010,2,2,152000.0,0,0,0,0,0,0,0,0,0,0,0
863,864,20,2,70.0,7931,1,0,1,1,0,0,5,2,1,4,4,5,5,50,50,2,0,5,5,0,0.0,1,2,2,2,3,1,2,1148.0,4,0.0,0.0,1148.0,1,2,1,2,1148,0,0,1148,1.0,0.0,1,0,3,1,1,6,3,0,0,3,50.0,1,1.0,672.0,2,3,2,0,0,0,0,0,0,0,7,2009,2,2,132500.0,0,0,0,0,0,0,0,0,0,0,0
864,865,20,3,72.0,8640,1,0,1,1,0,0,13,2,1,4,4,7,5,1,0,0,0,6,6,0,0.0,2,2,3,4,3,1,5,0.0,4,0.0,1372.0,1372.0,1,4,1,2,1372,0,0,1372,0.0,0.0,2,0,3,1,2,6,3,0,0,3,0.0,3,2.0,529.0,2,3,2,0,140,0,0,0,0,0,5,2008,3,3,250580.0,0,0,0,0,0,0,0,0,0,0,0
865,866,20,2,68.0,8750,1,1,1,1,0,0,5,2,1,4,4,5,6,39,39,0,0,1,1,2,76.0,1,2,2,2,3,1,2,828.0,4,0.0,174.0,1002.0,1,2,1,2,1002,0,0,1002,1.0,0.0,1,0,3,1,1,5,3,0,0,1,36.0,1,2.0,902.0,2,3,2,0,0,0,0,0,0,0,8,2009,2,2,148500.0,1,0,0,0,0,0,0,0,0,0,0
866,867,20,2,67.0,10656,1,1,3,1,0,0,14,2,1,4,4,8,5,1,0,0,0,6,6,3,274.0,2,2,3,3,3,3,5,0.0,4,0.0,1638.0,1638.0,1,4,1,2,1646,0,0,1646,0.0,0.0,2,0,3,1,2,6,3,1,3,3,0.0,2,3.0,870.0,2,3,2,192,80,0,0,0,0,0,11,2007,3,3,248900.0,0,0,0,0,0,0,0,0,0,0,0
867,868,20,2,85.0,6970,1,0,1,1,2,0,4,1,1,4,4,4,5,46,46,0,0,6,6,0,0.0,1,2,2,2,3,1,4,932.0,4,0.0,108.0,1040.0,1,2,1,2,1120,0,0,1120,1.0,0.0,1,1,3,1,0,5,3,0,0,3,46.0,2,2.0,544.0,2,3,2,168,0,0,0,0,0,400,5,2007,2,2,129000.0,0,0,0,0,0,0,0,0,0,0,0
868,869,60,2,68.0,14762,1,3,1,1,2,0,10,1,1,4,5,5,6,58,56,0,0,4,5,0,0.0,1,2,0,0,1,0,0,0.0,0,0.0,0.0,0.0,1,3,1,2,1547,720,53,2320,0.0,0.0,2,0,2,1,1,7,3,1,2,3,27.0,1,2.0,672.0,2,3,1,120,144,0,0,0,0,0,5,2006,2,2,169000.0,1,0,0,0,0,0,0,0,0,0,0
869,870,60,2,80.0,9938,1,0,1,1,0,0,7,2,1,4,5,7,5,17,16,0,0,1,1,2,246.0,2,2,3,3,3,1,6,750.0,4,0.0,300.0,1050.0,1,4,1,2,1062,887,0,1949,1.0,0.0,2,1,3,1,2,8,3,1,2,3,17.0,3,2.0,574.0,2,3,2,156,90,0,0,0,0,0,6,2010,2,2,236000.0,0,0,0,0,0,0,0,0,0,0,0
870,871,20,2,60.0,6600,1,0,1,1,0,0,5,3,1,4,4,5,5,47,47,2,0,1,1,0,0.0,1,2,2,2,3,1,5,0.0,4,0.0,894.0,894.0,1,3,0,2,894,0,0,894,0.0,0.0,1,0,2,1,1,5,3,0,0,1,47.0,1,1.0,308.0,2,3,2,0,0,0,0,0,0,0,8,2009,2,2,109500.0,0,0,0,0,0,0,0,0,0,0,0
871,872,60,2,70.0,8750,1,0,1,1,0,0,11,2,1,4,5,6,5,12,12,0,0,6,6,2,116.0,1,2,3,3,3,1,6,505.0,4,0.0,299.0,804.0,1,4,1,2,804,878,0,1682,0.0,0.0,2,1,3,1,2,7,3,0,0,3,12.0,2,2.0,523.0,2,3,2,0,77,0,0,0,0,0,6,2010,2,2,200500.0,0,0,0,0,0,0,0,0,0,0,0
872,873,20,2,74.0,8892,1,0,1,1,2,0,5,2,1,4,4,5,7,55,12,0,0,0,2,0,0.0,2,2,0,2,3,3,5,0.0,4,0.0,105.0,105.0,1,3,1,2,910,0,0,910,0.0,0.0,1,0,3,1,2,5,3,0,0,3,55.0,1,2.0,414.0,2,3,2,196,0,150,0,0,0,0,10,2008,2,2,116000.0,0,0,0,0,0,0,0,0,0,0,0
873,874,40,2,60.0,12144,1,0,1,1,0,0,5,2,1,4,4,5,7,60,59,0,0,3,4,0,0.0,2,2,2,2,3,1,1,375.0,4,0.0,457.0,832.0,1,3,1,2,1036,0,232,1268,0.0,0.0,1,0,3,1,1,6,3,1,3,3,60.0,1,1.0,288.0,2,3,2,0,28,0,0,0,0,0,9,2009,2,2,133000.0,0,0,0,0,0,0,0,0,0,0,0
874,875,50,1,52.0,5720,1,0,1,1,0,0,3,0,1,4,1,5,6,68,59,0,0,2,0,0,0.0,1,2,2,2,3,1,5,0.0,4,0.0,676.0,676.0,1,4,1,2,676,455,0,1131,0.0,0.0,1,1,3,1,1,5,3,0,0,1,68.0,1,1.0,200.0,2,3,2,26,0,0,0,0,0,0,8,2009,2,0,66500.0,0,0,0,0,0,0,0,0,0,0,0
875,876,60,3,75.0,9000,1,0,1,1,0,0,13,2,1,4,5,8,5,0,0,0,0,7,7,0,0.0,2,2,3,3,3,3,6,64.0,4,0.0,1120.0,1184.0,1,4,1,2,1184,1426,0,2610,0.0,0.0,2,1,4,1,3,11,3,1,3,4,0.0,3,2.0,550.0,2,3,2,208,364,0,0,0,0,0,8,2007,3,3,303477.0,0,0,0,0,0,0,0,0,0,0,0
876,877,20,2,94.0,25286,1,0,3,1,0,1,6,2,1,4,4,4,5,44,44,0,0,3,5,0,0.0,1,2,3,2,3,4,4,633.0,4,0.0,431.0,1064.0,1,3,1,2,1040,0,0,1040,1.0,0.0,1,0,3,1,1,5,3,0,0,3,44.0,1,2.0,648.0,2,3,2,0,0,0,0,0,0,0,1,2007,2,2,132250.0,0,0,0,0,0,0,0,0,0,0,0
877,878,60,2,74.0,8834,1,0,1,1,0,0,15,2,1,4,5,9,5,5,4,2,0,6,6,3,216.0,2,2,3,4,3,1,6,1170.0,4,0.0,292.0,1462.0,1,4,1,2,1462,762,0,2224,1.0,0.0,2,1,4,1,3,10,3,1,3,3,5.0,3,3.0,738.0,2,3,2,184,0,0,0,0,0,0,6,2009,2,2,350000.0,0,0,0,0,0,0,0,0,0,0,0
